year,tag,countryName,population,gdp,rgoUnemploymentRate,factoryUnemploymentRate,rgoWorkforce,factoryWorkforce,continent,gdpPerCapita,totalPercentageOfUnemployed
2029,NET,Netherlands,17441836,3.10E+11,3.616295,-0.94644374,2288143,1708818,Europe,17786,1.7
2030,AUS,Austria,8004396,4.13E+11,0.2854332,-0.6155895,896532,932602,Europe,51622,-0.2
2030,CHC,Chechnya,0,0,0,0,0,0,Asia,0,0
2030,ETH,Ethiopia,70878564,2.11E+11,1.1761876,61.16922,15266866,663932,Africa,2980,3.7
2030,SWA,Swaziland,801260,1210480100,0.13109656,57.252472,176206,4040,Africa,1511,1.4
2030,TCI,Turks and Caicos Islands,9348,41062500,0.20833334,7.986111,1440,576,North America,4393,2.4
2000,GIB,Gibraltar,0,0,0,0,0,0,Europe,0,0
2000,ITA,Italy,58163576,9.73E+11,1.7991682,-3.7645626,11237026,2069935,Europe,16735,0.9
2000,RUS,Russia  ,154408452,1.53E+12,2.5437968,-5.325767,30664595,3899889,Europe,9934,1.6
2002,GHA,Ghana,17864580,1.08E+11,9.212765,0.9925372,3526672,412579,Africa,6021,8.3
2002,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2002,YUG,Yugoslavia,0,0,0,0,0,0,Europe,0,0
2003,LIT,Lithuania,3741588,30364264000,0.056612458,-1.6965009,651800,198821,Europe,8115,-0.3
2005,LBY,Libya,4950928,18890054000,12.119552,-2.786985,888919,126409,Africa,3815,10.2
2006,CRO,Croatia,4532616,42149496000,16.686607,-2.8868325,779014,260216,Europe,9299,11.8
2006,LES,Lesotho,1806240,69270526000,7.614278,11.462243,359430,41833,Africa,38351,8
2008,CPV,Cape Verde,296596,816771400,0.008173273,57.866714,61175,5072,Africa,2754,4.4
2008,GRN,Greenland,51808,187911820,0,-0.10411245,8313,3842,North America,3627,0
2008,MEX,Mexico,90788468,1.21E+12,4.6947036,-3.5675797,17231375,3593781,North America,13359,3.3
2009,TUV,Tuvalu,9440,7792991,0.1998002,-40.60606,2002,165,Oceania,826,-2.9
2010,NAU,Nauru,9248,516162900,0,0,1652,458,Oceania,55813,0
2012,ABZ,Ambazonia,0,0,0,0,0,0,Africa,0,0
2012,FIN,Finland,5011456,1.40E+11,0.29747364,2.7838585,732838,356771,Europe,27964,1.1
2012,RUS,Russia  ,169133988,2.70E+12,6.7525215,-2.984677,31010802,6464485,Europe,15939,5.1
2014,CLM,Colombia,35200680,1.07E+12,5.921949,-2.5189986,5795558,1986980,South America,30356,3.8
2015,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2015,VED,Venda,0,0,0,0,0,0,Africa,0,0
2016,IOM,Isle of Man,78524,1252255900,0,-0.05320564,10386,7518,Europe,15947,0
2016,NCA,New Caledonia,178372,1480470300,5.990167,0,32136,8058,Oceania,8300,4.8
2016,YEM,Yemen,15028920,49997590000,5.825917,92.719086,3082090,121894,Asia,3327,9.1
2016,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2017,YEM,Yemen,14895676,39276505000,6.023044,94.35158,3038945,118688,Asia,2637,9.3
2018,BEL,Belgium,11939400,2.42E+11,0.17482859,-1.3231864,1689083,1035455,Europe,20287,-0.4
2018,THI,Thailand,65694516,6.87E+11,6.9068537,-3.2162864,11992798,3008905,Asia,10457,4.9
2018,UGA,Uganda,37857540,3.49E+11,22.743177,-7.090525,7112832,820038,Africa,9224,19.6
2019,BRU,Brunei,318364,6958633400,0.7669263,-0.055375364,58415,12641,Asia,21857,0.6
2019,CUR,Curacao,960832,37929602000,68.59113,-0.13557297,139467,87038,South America,39476,42.2
2019,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
2020,FIN,Finland,5001780,2.08E+11,0.9260956,4.7786736,681895,416015,Europe,41538,2.4
2020,NIC,Nicaragua,4397292,1.11E+11,8.989011,-3.141768,784469,196991,North America,25241,6.6
2020,STL,St Lucia,158248,376237200,0,83.872765,34468,1792,North America,2378,4.1
2021,ALA,Aland,24700,2857364700,0,0.19633506,4136,1528,Europe,115683,0.1
2021,BYE,Belarus,11683500,2.20E+11,0,2.8172069,1787142,746839,Europe,18820,0.8
2021,CNG,Congo Free State,62650588,2.95E+11,3.9700298,-5.845356,12636051,1096597,Africa,4710,3.2
2021,LAT,Latvia,2915828,88813280000,0.4219488,-1.172972,429199,241097,Europe,30459,-0.2
2021,NMI,Northern Mariana Islands,73920,9362211600,0,0,12300,5536,Oceania,126653,0
2021,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2022,GUB,Guinea Bissau,1295944,7448856000,1.9514852,-4.0853043,251552,22789,Africa,5748,1.5
2022,KRQ,Iraqi Kurdistan,4854440,73104645000,8.105845,17.41334,851657,236560,Asia,15059,10.1
2022,SRL,Sri Lanka,26383732,4.83E+11,22.377642,-2.3047187,4880568,1230649,Asia,18313,17.4
2024,IOM,Isle of Man,76852,1732600600,0,-0.011367512,8846,8797,Europe,22545,0
2025,LIB,Liberia,3223892,39517210000,18.646072,-10.978506,565422,86724,Africa,12258,14.7
2025,PAL,Palestine,1441324,26206888000,82.210785,40.00973,80234,168509,Asia,18183,53.6
2025,SUD,Sudan,26692624,28132697000,0.94579345,51.2946,5431101,549319,Africa,1054,5.5
2025,VAN,Vanuatu,222768,1900322200,5.6541934,26.710098,46072,2149,Oceania,8530,6.6
2026,DEN,Denmark,4882064,1.56E+11,0.010939869,-0.231351,521030,610328,Europe,31935,-0.1
2026,KRQ,Iraqi Kurdistan,5237996,69154254000,6.4543614,29.268312,907309,261286,Asia,13202,11.6
2028,LIB,Liberia,3290684,32747028000,15.901888,-11.0672455,562581,91188,Africa,9951,12.1
2028,MRT,Mauritius,1259096,11865687600,0,-5.7671633,257917,26044,Africa,9424,-0.5
2028,THI,Thailand,70717428,8.01E+11,7.4677935,-2.5236309,12157834,4014454,Asia,11323,5
2028,VIR,Virgin Islands,9496,79954710,0,0,1403,856,North America,8420,0
2030,BOS,Bosnia,1495684,1.32E+11,20.560272,-0.48336107,113909,229642,Europe,88310,6.5
2030,HND,India,204898904,2.34E+12,7.2091846,-7.495887,37801443,4369143,Asia,11405,5.7
2030,JAP,Japan,125571584,6.28E+12,0.051004417,-0.9065111,15537870,13199618,Asia,50029,-0.4
2030,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2030,PAU,Palau,12200,68663940,0,0,2529,0,Oceania,5628,0
2000,IRQ,Iraq,21116980,1.06E+11,6.414331,-4.014676,4175837,643489,Asia,5000,5
2001,CMR,Cameroon,14616556,69643726000,0,-4.0263505,2979408,300868,Africa,4765,-0.4
2001,LUX,Luxemburg,382056,14993181000,0,-2.635481,71974,14836,Europe,39243,-0.4
2002,CHC,Chechnya,0,0,0,0,0,0,Asia,0,0
2002,GEO,Georgia,5620692,21978640000,11.684939,-1.498193,974973,296357,Asia,3910,8.6
2002,PHI,Philippines,72186848,4.49E+11,5.8168707,-3.004617,13913065,2584356,Asia,6221,4.4
2003,VED,Venda,0,0,0,0,0,0,Africa,0,0
2004,NIC,Nicaragua,4228648,74855786000,15.011944,-4.200736,841883,133429,North America,17702,12.4
2004,SOM,Somalia,10478336,3189654000,0,87.08097,2217878,166367,Africa,304,6.1
2005,CLM,Colombia,34329204,6.37E+11,4.2985225,1.006884,5999759,1569297,South America,18549,3.6
2005,KAZ,Kazakhstan,20189464,1.13E+11,3.0806599,-1.9438822,3634546,903244,Asia,5610,2.1
2005,SNG,Singapore,3080216,51916100000,43.599327,-2.4831204,402403,170471,Asia,16855,29.9
2006,ARM,Armenia,3476804,23219786000,64.87815,-1.706426,442582,343818,Europe,6678,35.8
2007,ALG,Algeria,32496988,2.25E+11,0.12390479,-3.8104951,6401690,808950,Africa,6917,-0.3
2007,EGY,Egypt,58856668,4.97E+11,2.852161,-3.2982614,11319488,1778725,Africa,8447,2.1
2007,GIB,Gibraltar,0,0,0,0,0,0,Europe,0,0
2009,GRD,Grenada,98576,204545120,0.066401064,-4.6002192,21084,1826,North America,2075,-0.3
2009,PEU,Peru,28262488,1.59E+11,10.40239,-3.7180357,4756513,1687746,South America,5630,6.7
2009,UAE,United Arab Emirates,2466708,8034476000,25.49882,49.60412,432020,79064,Asia,3257,29.2
2012,FIJ,Fiji,734892,8110618000,0.06836982,-1.9313447,147726,15119,Oceania,11036,-0.1
2012,KIR,Kiribati,76580,121607950,2.9379892,3.315508,16610,935,Oceania,1588,2.9
2012,MLW,Malawi,18055404,8620440000,4.8598075,-20.955364,3968038,130568,Africa,477,4.1
2012,NMI,Northern Mariana Islands,67240,6445872500,4.092028,0,11779,4415,Oceania,95864,3
2012,SNG,Singapore,3071596,66595355000,32.925816,-1.5683674,325219,259378,Asia,21681,17.6
2015,DOM,Dominican Republic,9589520,82468120000,9.577554,-1.7599279,1499600,674914,North America,8600,6.1
2015,GAG,Gagauzia,217804,651393600,6.675564,-0.9766127,33720,15564,Europe,2991,4.3
2015,OMA,Oman,2175956,6902466000,2.9333544,-5.029819,389554,86186,Asia,3172,1.5
2016,HZB,Herceg-Bosa,534892,11829730000,0.9935776,-1.0897211,71157,45608,Europe,22116,0.2
2016,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2016,SER,Serbia,7982052,1.17E+11,9.125773,-2.844779,1440908,378061,Europe,14646,6.6
2016,VIR,Virgin Islands,13984,113282400,0,0,2075,1249,North America,8101,0
2017,JAM,Jamaica,2245656,10377270500,5.8289056,100,460927,40947,North America,4621,13.5
2017,MGL,Mongolia,2883472,35404138000,10.412832,-1.8139598,417821,169243,Asia,12278,6.9
2018,BOS,Bosnia,1546280,1.12E+11,25.12172,-0.63855565,134736,219558,Europe,72287,9.2
2018,FIJ,Fiji,741684,5639586600,0.043686025,4.9964995,148789,15711,Oceania,7604,0.5
2018,GZA,Gazankulu,0,0,0,0,0,0,Africa,0,0
2019,ABZ,Ambazonia,4356336,5029910700,0,100,918994,56230,Africa,1155,5.8
2019,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
2019,MAU,Mauritania,3013884,8437514500,16.885096,37.316525,555330,75283,Africa,2800,19.3
2019,MSY,Malaysia,18298888,4.80E+11,4.0425334,-2.0376778,2873322,1165248,Asia,26256,2.3
2019,NKO,North Korea,23542272,9.32E+11,0,-12.990957,3551347,1534044,Asia,39570,-3.9
2020,ALA,Aland,24656,2860756100,0,0.19867551,4153,1510,Europe,116027,0.1
2020,TUV,Tuvalu,10036,15860397,0,-21.428572,2110,210,Oceania,1580,-1.9
2020,UAE,United Arab Emirates,2964336,25198758000,39.33643,-3.473575,465543,138618,Asia,8501,29.5
2021,SPA,Spain,47334412,1.77E+12,6.930805,-1.5028815,7285157,3485105,Europe,37301,4.2
2022,AZB,Azerbaijan,18132992,1.69E+11,6.9812856,-2.4783719,3218877,765785,Asia,9311,5.2
2022,IRQ,Iraq,18359252,3.66E+11,18.216171,1.1222234,2365047,1813810,Asia,19920,10.8
2023,IRQ,Iraq,18741036,4.09E+11,17.460402,2.7981532,2387236,1879990,Asia,21817,11
2024,CHC,Chechnya,0,0,0,0,0,0,Asia,0,0
2024,SVG,St Vincent and Grenadines,95996,534995750,3.0211625,29.197079,20886,685,North America,5573,3.8
2024,VAN,Vanuatu,214716,1280076700,2.14543,28.467506,44420,2062,Oceania,5962,3.3
2025,RWA,Rwanda,15237372,44256174000,23.805676,85.908554,2740355,69638,Africa,2904,25.3
2026,BEU,Bermuda,43832,624791800,0,0,6001,4303,North America,14254,0
2026,UAE,United Arab Emirates,3182648,12765665400,41.168915,82.68446,450777,187248,Asia,4011,53.4
2028,PAK,Pakistan,215407808,3.38E+12,31.776348,0.7617774,30558248,17965878,Asia,15703,20.3
2029,AUS,Austria,8021244,4.25E+11,0.34185314,-0.65454787,911210,920330,Europe,52978,-0.2
2029,LUA,Luang Prabang,2550000,3686086000,7.1397157,28.520164,545708,11704,Asia,1446,7.5
2029,NAU,Nauru,7508,1301066800,0,3.7037036,1017,810,Oceania,173291,1.6
2030,SML,Somaliland,3014128,871239100,15.850657,100,628220,40859,Africa,289,21
2000,SPA,Spain,44032784,5.79E+11,3.8632007,-3.8416326,8397364,1586591,Europe,13156,2.7
2001,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2001,MAR,Marshall Islands,48396,250203440,4.1293945,14.992025,9614,1254,Oceania,5170,5.4
2001,NGE,Nigeria,83742880,5.88E+11,8.204302,4.013232,17567355,1722776,Africa,7022,7.8
2001,SML,Somaliland,3543100,5774917600,1.0666735,13.2563095,732464,56260,Africa,1630,2
2002,JER,Jersey,153336,1728159300,0.01149954,-2.9867256,26088,8136,North America,11270,-0.7
2002,NGW,KaNgwane,0,0,0,0,0,0,Africa,0,0
2002,SOL,Solomon Islands,305460,48423302,1.272212,30.319149,67756,2256,Oceania,159,2.2
2002,URU,Uruguay,3216824,89410540000,4.5062103,-2.617729,556188,159795,South America,27795,2.9
2003,FIN,Finland,5044816,1.04E+11,0.04849978,-1.1229262,793818,287107,Europe,20681,-0.3
2004,ETH,Ethiopia,54323620,82454224000,0.60982907,-9.750611,11792321,610813,Africa,1518,0.1
2004,KUW,Kuwait,2581108,74422280000,20.118458,51.269657,471224,90182,Asia,28833,25.1
2004,MEX,Mexico,90015136,1.43E+12,3.9106588,-4.0499415,17446473,3204639,North America,15865,2.7
2004,SWA,Swaziland,877620,1024626400,0.96864134,39.159206,194396,5138,Africa,1168,2
2005,BEU,Bermuda,51040,288719130,0.010413412,-2.1978023,9603,2002,North America,5657,-0.4
2005,BUL,Bulgaria,10478548,79896100000,16.984236,-2.1673386,1669401,642816,Europe,7625,11.7
2005,MAL,Malta,372444,19803133000,4.130233,-2.5782292,59125,23233,Europe,53171,2.2
2006,MCA,Macau,440364,2040544000,0,-2.4984818,89912,11527,Asia,4634,-0.3
2006,NCA,New Caledonia,182956,1397907300,13.631983,0,36319,4366,Oceania,7641,12.1
2007,BUR,Burma,62912240,3.30E+11,2.1917274,-3.7763805,12534040,1835885,Asia,5247,1.4
2008,JOR,Jordan,3499880,15237119000,1.1518213,-3.4860253,582382,105048,Asia,4354,0.5
2008,MON,Montenegro,619680,2104806700,1.7850962,-2.855853,112655,24371,Europe,3397,1
2009,AFG,Afghanistan,12795332,16346063000,43.835728,-5.064833,2718830,126401,Asia,1278,41.6
2009,GUI,Guinea,9637212,9489901000,4.232318,-3.7098832,2065015,97092,Africa,985,3.8
2009,HUN,Hungary,11032848,1.70E+11,0.8851978,3.976376,1944989,579749,Europe,15389,1.6
2009,IRE,Ireland,3830960,94189030000,0.3907963,-2.54127,681685,201356,Europe,24586,-0.3
2009,URU,Uruguay,3310872,1.53E+11,1.3246853,-1.8925207,527597,212785,South America,46195,0.4
2009,WSA,Western Sahara,0,0,0,0,0,0,Africa,0,0
2010,GEO,Georgia,6210060,58728280000,10.503678,-0.9934757,929503,478824,Asia,9457,6.6
2011,ICL,Iceland,236332,2528806100,0.016931932,-1.4944847,35436,16862,Europe,10700,-0.5
2012,LEB,Lebanon,4695464,1.46E+11,12.566394,-2.8206992,767961,192470,Asia,31189,9.5
2013,BEN,Benin,5642244,31128560000,19.138964,72.37226,1153657,72391,Africa,5517,22.2
2013,CAN,Canada,30780016,5.74E+11,0.9671951,-1.5452144,4802237,2213544,North America,18632,0.2
2014,AGI,Anguilla,8472,636576.9,0,100,1834,70,North America,75,3.7
2014,ISI,Islamic State,0,0,0,0,0,0,Asia,0,0
2014,NIU,Niue,44716,216585780,1.986532,29.150578,8910,1036,Oceania,4844,4.8
2014,RSR,Republica Srpska,1035488,22583030000,0.3008162,-1.1044934,154247,71526,Europe,21809,-0.1
2014,STL,St Lucia,156932,303203230,0,59.24623,33876,1990,North America,1932,3.3
2014,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
2015,TAJ,Tajikistan,6557268,4358058000,0,42.025627,1395657,72965,Asia,665,2.1
2015,UAE,United Arab Emirates,2677748,17530531000,29.925716,-4.1269436,446255,102061,Asia,6547,23.6
2016,KIR,Kiribati,76608,84305960,0,32.508434,16784,889,Oceania,1100,1.6
2016,NEP,Nepal,19172272,70422440000,14.784525,-2.292655,3465387,941921,Asia,3673,11.1
2017,ERI,Eritrea,3699916,20843948000,19.132256,-1.2217165,523242,259471,Africa,5634,12.4
2017,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2020,SWA,Swaziland,843460,1202050700,0.31475064,10.070922,185226,4230,Africa,1425,0.5
2021,AFG,Afghanistan,15010968,98907324000,40.137512,31.75026,3026954,131832,Asia,6589,39.8
2021,BLZ,Belize,179544,1020468400,0,-11.728813,38497,1475,North America,5684,-0.4
2021,FRA,France,63313052,2.49E+12,2.2045698,-1.0849338,10321379,4000613,Europe,39407,1.3
2022,RWA,Rwanda,14504112,78107630000,24.27725,32.43192,2757421,63160,Africa,5385,24.5
2023,CHC,Chechnya,0,0,0,0,0,0,Asia,0,0
2023,MCA,Macau,363096,19740628000,0,0,61671,12297,Asia,54368,0
2024,CUB,Cuba,11186888,1.10E+11,0,27.837626,2034145,429796,North America,9868,4.8
2024,MAU,Mauritania,3224416,5774066000,12.079296,100,582625,74707,Africa,1791,22.1
2024,MSU,Mosul,4657492,38829517000,6.599727,12.384121,779411,281005,Asia,8337,8.1
2027,FAR,Faroe Islands,45344,352508200,0,0,6645,4123,Europe,7774,0
2027,IRE,Ireland,4007884,97787250000,1.4265405,-1.1091481,614073,317541,Europe,24399,0.5
2027,USA,United States of America,90266752,2.69E+12,41.352364,6.9801273,13103807,7314695,North America,29822,29.1
2028,ABK,Abkhazia,572916,12539036600,10.756161,27.391514,104991,12398,Asia,21886,12.6
2028,MIN,Mindanao,0,0,0,0,0,0,Asia,0,0
2029,CUR,Curacao,1823772,62129780000,80.827644,-0.07676523,228480,203217,South America,34067,42.7
2029,DEN,Denmark,4830956,1.14E+11,0.02685021,-0.16499925,499065,621821,Europe,23609,-0.1
2029,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2029,MIN,Mindanao,0,0,0,0,0,0,Asia,0,0
2029,TRD,Transnistria,478564,11610858000,24.430437,-2.6812527,90113,13986,Europe,24262,20.8
2030,UKR,Ukraine,45313240,5.69E+11,1.6150812,5.7910867,7869326,2222139,Europe,12550,2.5
2000,CUR,Curacao,284240,3797163800,24.4046,-3.48612,58784,4647,South America,13359,22.4
2001,LEB,Lebanon,2814424,64682184000,9.395891,-3.1862519,466406,108466,Asia,22982,7
2001,ROC,Rep of the Congo,2851332,5103700300,13.411132,66.70059,567961,63863,Africa,1790,18.8
2001,SEL,Seleka,0,0,0,0,0,0,Africa,0,0
2001,SWA,Swaziland,881092,886734700,0.6542085,60.79517,194892,5961,Africa,1006,2.5
2002,HUN,Hungary,10657108,1.50E+11,0.42643672,-2.9117568,1973798,454777,Europe,14073,-0.2
2002,LUA,Luang Prabang,2126564,1390137900,7.583478,75.015305,484171,1633,Asia,654,7.8
2003,SEL,Seleka,0,0,0,0,0,0,Africa,0,0
2004,AUS,Austria,7850228,1.94E+11,6.3847914,-0.83235204,1353576,420375,Europe,24761,4.7
2004,BUF,Burkina Faso,12016684,26852582000,2.1094255,-11.868744,2593218,124276,Africa,2235,1.5
2005,SVG,St Vincent and Grenadines,97860,31361893,0.1155958,14.053254,20762,1352,North America,320,1
2006,ARG,Argentina,34717488,5.73E+11,7.421876,-2.8703291,6121566,1646083,South America,16516,5.2
2006,SYE,South Yemen,2760796,9354852000,9.940301,25.156101,544229,76232,Asia,3388,11.8
2008,CZH,Czechoslovakia,17119304,3.23E+11,2.0173962,-2.3411932,2963721,908084,Europe,18883,1
2009,DAI,Dai Viet,82296032,7.76E+11,3.0078747,-3.3621125,15909073,2689916,Asia,9428,2.1
2010,GER,Germany,82471088,2.65E+12,2.5440092,-1.8104872,13663669,5070293,Europe,32149,1.3
2010,LIB,Liberia,2809192,18804623000,12.782282,-11.060054,553172,66374,Africa,6694,10.2
2010,SER,Serbia,7725728,82309937000,8.122973,-3.5558858,1458530,297563,Europe,10654,6.1
2011,SNG,Singapore,3075180,63855080000,34.850132,-1.6456537,334828,248655,Asia,20765,19.3
2011,ZIM,Zimbabwe,17437028,28900140000,7.319293,45.084564,3233632,740240,Africa,1657,14.3
2012,CAM,Cambodia,4178064,9905862400,27.928717,-20.074408,881777,96227,Asia,2371,23.2
2012,DAI,Dai Viet,83678816,9.47E+11,3.8361793,-3.033893,15987940,3002512,Asia,11318,2.7
2012,GAB,Gabon,779404,2878181600,3.712427,-1.7191626,135868,32574,Africa,3693,2.7
2012,PEU,Peru,29104012,1.98E+11,10.119596,0.29421267,4749923,1897267,South America,6793,7.3
2013,KAZ,Kazakhstan,23474044,2.98E+11,3.7673988,-1.4408793,3899667,1393177,Asia,12708,2.4
2013,PHI,Philippines,79122652,9.03E+11,4.9596567,-1.6806046,13151273,4999570,Asia,11413,3.2
2014,HND,India,1059399440,9.91E+12,12.978392,-9.17658,221590399,7849885,Asia,9357,12.2
2016,PEU,Peru,29753568,1.91E+11,9.61538,3.8722477,4726386,2075203,South America,6404,7.9
2016,TUV,Tuvalu,9764,11888938.4,0,-29.353233,2053,201,Oceania,1218,-2.6
2017,CYP,Cyprus,1003064,10343866000,0,-0.9281786,166972,48913,Europe,10312,-0.2
2017,GRN,Greenland,46588,228939300,0,-0.047596384,6775,4202,North America,4914,0
2020,MCA,Macau,418136,36998724000,0,0,73474,16029,Asia,88485,0
2022,MCA,Macau,387804,23573807000,0,0,66504,13452,Asia,60788,0
2022,NET,Netherlands,16808896,3.99E+11,2.9397287,-1.1416947,2334535,1507058,Europe,23755,1.3
2023,RSA,Republic of South Africa,81771372,2.97E+12,14.069918,0.2990324,12820821,5956545,Africa,36282,9.7
2023,SEN,Senegalia,8527284,21333186000,0.31451896,100,1725810,115483,Africa,2502,6.6
2024,KYR,Kyrgyzstan,4966228,73551470000,9.061434,-2.805918,919435,148365,Asia,14810,7.4
2025,JER,Jersey,152656,1264475600,0,-0.11370743,17225,17589,North America,8283,-0.1
2025,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2025,NKO,North Korea,24701504,1.13E+12,0.048088416,-11.0354,3572586,1790737,Asia,45883,-3.7
2026,AFG,Afghanistan,16549320,1.67E+11,37.658737,33.67528,3199186,194766,Asia,10071,37.5
2026,CRO,Croatia,4566580,43693185000,5.247856,-1.8103104,657659,400760,Europe,9568,2.5
2026,GEO,Georgia,6216916,1.21E+11,9.900585,-0.38393953,711362,704538,Asia,19440,4.8
2026,KIR,Kiribati,79324,236372660,1.0921849,20.616114,17671,844,Oceania,2980,2
2027,TON,Tonga,90232,37597948,0.34577444,69.756096,19666,615,Oceania,417,2.4
2028,CAM,Cambodia,4368592,27933890000,32.029583,95.639435,888004,107119,Asia,6394,38.8
2029,ITA,Italy,59204592,1.78E+12,0.37065038,-1.0619153,8629156,4864889,Europe,30025,-0.1
2029,SLO,Slovenia,2319056,28204120000,1.5388342,-0.47507724,375674,159553,Europe,12162,0.9
2029,TUR,Ottoman Empire,69905432,1.12E+12,12.39038,-1.6189986,10310418,5247688,Asia,15972,7.7
2030,BOL,Bolivia,9058428,58359070000,16.477657,35.702698,1453550,617774,Sout America,6443,22.2
2030,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
2030,QAT,Qatar,903208,12052074000,17.802128,41.043907,181512,15442,Asia,13344,19.6
2030,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2001,HON,Honduras,4899692,21577313000,4.16091,-3.7662153,956906,160267,South America,4404,3.1
2002,NAM,Namibia,1693840,10062404000,3.8880363,-8.309993,312137,37846,Africa,5941,2.6
2003,ARG,Argentina,34469244,4.79E+11,6.2284403,-3.3843675,6208023,1507815,South America,13903,4.3
2003,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2003,NIG,Niger,10132664,21097290000,18.463665,0.8661745,2209128,64883,Africa,2082,18
2003,SLO,Slovenia,2189532,20308173000,2.8722243,-4.4674826,432696,69547,Europe,9275,1.9
2004,JER,Jersey,153636,2262889900,0.01185115,-2.898068,25314,9006,North America,14729,-0.8
2004,RUS,Russia  ,162997712,2.10E+12,5.8523755,-4.020048,31164507,4796833,Europe,12891,4.6
2004,SAA,Saudi Arabia,19412268,1.17E+11,7.5488577,-3.605872,3597180,697834,Asia,6019,5.7
2005,VNZ,Venezuela,20552312,2.89E+11,4.061361,-1.729443,3155125,1459892,South America,14085,2.3
2006,BLZ,Belize,179496,1010076200,0,9.590849,37904,2273,North America,5627,0.5
2006,IOM,Isle of Man,77528,1092154600,0.016245635,-1.509288,12311,5168,Europe,14087,-0.4
2006,JER,Jersey,153896,2055637700,0.008197057,-2.6365726,24399,10013,North America,13357,-0.8
2007,MLD,Maldives,236156,427372650,5.6775823,1.1600238,49898,3362,Asia,1810,5.4
2007,UKR,Ukraine,49553152,4.07E+11,6.900521,-3.7180238,9734802,1283370,Europe,8211,5.7
